Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13
,10:00,,23.67,11.10,130.0,,0.000,,,12.000,12.000,7.0
,,,,,,,,,,,,
,10:15,0.0000,,,,1.7845,,1.7845,6.841,,,
,,,,,,,,,,,,
,10:45,0.0000,,,,1.8079,,1.8079,6.931,,,
,,,,,,,,,,,,
,11:00,,23.67,11.60,130.0,,0.000,,,14.000,14.000,10.3
,,,,,,,,,,,,
,11:15,0.0000,,,,1.8328,,1.8328,7.027,,,
,,,,,,,,,,,,
,11:45,0.0000,,,,1.8588,,1.8588,7.126,,,
,,,,,,,,,,,,
,12:00,,23.67,11.60,140.0,,0.000,,,16.000,16.000,11.7
,,,,,,,,,,,,
,12:15,0.0000,,,,1.8791,,1.8791,7.204,,,
,,,,,,,,,,,,
,12:45,0.0000,,,,1.8933,,1.8933,7.259,,,
,,,,,,,,,,,,
,13:00,,23.67,11.60,130.0,,0.000,,,16.000,16.000,11.0
,,,,,,,,,,,,
,13:15,0.0000,,,,1.9097,,1.9097,7.322,,,
,,,,,,,,,,,,
,13:45,0.0000,,,,1.9288,,1.9288,7.395,,,
,,,,,,,,,,,,
,14:00,,23.67,12.10,120.0,,0.000,,,14.000,14.000,8.2
,,,,,,,,,,,,
,14:15,0.0000,,,,1.9422,,1.9422,7.446,,,
,,,,,,,,,,,,
,14:45,0.0000,,,,1.9495,,1.9495,7.474,,,
,,,,,,,,,,,,
,15:00,,23.67,12.10,120.0,,0.000,,,12.000,12.000,3.7
,,,,,,,,,,,,
,15:15,0.0000,,,,1.9592,,1.9592,7.511,,,
,,,,,,,,,,,,
,15:45,0.0000,,,,1.9725,,1.9725,7.562,,,
,,,,,,,,,,,,
,16:00,,23.67,11.60,120.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,16:15,0.0000,,,,1.9785,,1.9785,7.585,,,
,,,,,,,,,,,,
,16:45,0.0000,,,,1.9758,,1.9758,7.575,,,
,,,,,,,,,,,,
,17:00,,23.67,12.10,120.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,17:15,0.0000,,,,1.9733,,1.9733,7.565,,,
,,,,,,,,,,,,
,17:45,0.0000,,,,1.9713,,1.9713,7.558,,,
,,,,,,,,,,,,
,18:00,,23.67,12.10,110.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,18:15,0.0000,,,,1.8236,,1.8236,6.992,,,
,,,,,,,,,,,,
,18:45,0.0000,,,,1.8169,,1.8169,6.966,,,
,,,,,,,,,,,,
,19:00,,23.67,11.60,120.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,19:15,0.0000,,,,1.8098,,1.8098,6.939,,,
,,,,,,,,,,,,
,19:45,0.0000,,,,1.8039,,1.8039,6.916,,,
,,,,,,,,,,,,
,20:00,,23.67,11.60,110.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,20:15,0.0000,,,,1.7996,,1.7996,6.899,,,
,,,,,,,,,,,,
,20:45,0.0000,,,,1.8006,,1.8006,6.903,,,
,,,,,,,,,,,,
,21:00,,23.67,11.10,110.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,21:15,0.0000,,,,1.8053,,1.8053,6.921,,,
,,,,,,,,,,,,
,21:45,0.0000,,,,1.8121,,1.8121,6.947,,,
,,,,,,,,,,,,
,22:00,,23.67,10.60,110.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,22:15,0.0000,,,,2.0365,,2.0365,7.808,,,
,,,,,,,,,,,,
,22:45,0.0000,,,,2.0194,,2.0194,7.742,,,
,,,,,,,,,,,,
,23:00,,23.67,10.10,100.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,23:15,0.0000,,,,2.0416,,2.0416,7.827,,,
,,,,,,,,,,,,
,23:45,0.0000,,,,2.0261,,2.0261,7.768,,,
,,,,,,,,,,,,
"Mon, 02/Jan",24:00,,23.67,9.10,100.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,00:15,0.0000,,,,2.0462,,2.0462,7.845,,,
,,,,,,,,,,,,
,00:45,0.0000,,,,2.0419,,2.0419,7.828,,,
,,,,,,,,,,,,
,01:00,,23.58,7.60,90.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,01:15,0.0000,,,,2.0379,,2.0379,7.813,,,
,,,,,,,,,,,,
,01:45,0.0000,,,,2.0345,,2.0345,7.800,,,
,,,,,,,,,,,,
,02:00,,23.58,7.60,80.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,02:15,0.0000,,,,2.0299,,2.0299,7.782,,,
,,,,,,,,,,,,
,02:45,0.0000,,,,2.0237,,2.0237,7.759,,,
,,,,,,,,,,,,
,03:00,,23.58,7.10,80.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,03:15,0.0000,,,,2.0173,,2.0173,7.734,,,
,,,,,,,,,,,,
,03:45,0.0000,,,,2.0111,,2.0111,7.710,,,
,,,,,,,,,,,,
,04:00,,23.58,8.10,80.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,04:15,0.0000,,,,2.0119,,2.0119,7.713,,,
,,,,,,,,,,,,
,04:45,0.0000,,,,2.0200,,2.0200,7.745,,,
,,,,,,,,,,,,
,05:00,,23.58,9.60,80.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,05:15,0.0000,,,,2.0232,,2.0232,7.757,,,
,,,,,,,,,,,,
,05:45,0.0000,,,,2.0209,,2.0209,7.748,,,
,,,,,,,,,,,,
,06:00,,23.58,10.10,80.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,06:15,0.0000,,,,2.0223,,2.0223,7.753,,,
,,,,,,,,,,,,
,06:45,0.0000,,,,2.0279,,2.0279,7.775,,,
,,,,,,,,,,,,
,07:00,,23.58,9.60,80.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,07:15,0.0000,,,,2.0365,,2.0365,7.808,,,
,,,,,,,,,,,,
,07:45,0.0000,,,,2.0483,,2.0483,7.853,,,
,,,,,,,,,,,,
,08:00,,23.58,9.60,70.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,08:15,0.0000,,,,2.0558,,2.0558,7.882,,,
,,,,,,,,,,,,
,08:45,0.0000,,,,2.0481,,2.0481,7.852,,,
,,,,,,,,,,,,
,09:00,,23.58,9.10,80.0,,0.000,,,2.000,2.000,2.0
,,,,,,,,,,,,
,09:15,0.0000,,,,1.8704,,1.8704,7.171,,,
,,,,,,,,,,,,
,09:45,0.0000,,,,1.8451,,1.8451,7.074,,,
,,,,,,,,,,,,
,10:00,,23.58,8.10,70.0,,16.339,,,37.000,39.000,7.0
,,,,,,,,,,,,
,10:15,0.0000,,,,1.8354,,1.8354,7.037,,,
,,,,,,,,,,,,
,10:45,0.0000,,,,1.8376,,1.8376,7.045,,,
,,,,,,,,,,,,
,11:00,,23.58,8.10,70.0,,11.106,,,50.000,52.000,10.4
,,,,,,,,,,,,
,11:15,0.0000,,,,1.8281,,1.8281,7.009,,,
,,,,,,,,,,,,
,11:45,0.0000,,,,1.7968,,1.7968,6.889,,,
,,,,,,,,,,,,
,12:00,,23.58,7.60,70.0,,98.174,,,88.000,108.000,11.8
,,,,,,,,,,,,
,12:15,0.0000,,,,1.7889,,1.7889,6.858,,,
,,,,,,,,,,,,
,12:45,0.0000,,,,1.8304,,1.8304,7.017,,,
,,,,,,,,,,,,
,13:00,,23.58,7.10,60.0,,15.647,,,59.000,62.000,11.1
,,,,,,,,,,,,
,13:15,0.0000,,,,1.8567,,1.8567,7.118,,,
,,,,,,,,,,,,
,13:45,0.0000,,,,1.8389,,1.8389,7.050,,,
,,,,,,,,,,,,
,14:00,,23.58,6.50,60.0,,96.607,,,62.000,76.000,8.3
,,,,,,,,,,,,
,14:15,0.0000,,,,1.8303,,1.8303,7.017,,,
,,,,,,,,,,,,
,14:45,0.0000,,,,1.8601,,1.8601,7.131,,,
,,,,,,,,,,,,
,15:00,,23.58,6.00,50.0,,15.043,,,22.000,23.000,3.8
,,,,,,,,,,,,
,15:15,0.0000,,,,1.9012,,1.9012,7.289,,,
,,,,,,,,,,,,
,15:45,0.0000,,,,1.9435,,1.9435,7.451,,,
,,,,,,,,,,,,
,16:00,,23.58,6.00,50.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,16:15,0.0000,,,,1.9669,,1.9669,7.541,,,
,,,,,,,,,,,,
,16:45,0.0000,,,,1.9766,,1.9766,7.578,,,
,,,,,,,,,,,,
,17:00,,23.58,6.00,50.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,17:15,0.0000,,,,1.9859,,1.9859,7.614,,,
,,,,,,,,,,,,
,17:45,0.0000,,,,1.9959,,1.9959,7.652,,,
,,,,,,,,,,,,
,18:00,,23.58,6.00,50.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,18:15,0.0000,,,,1.8584,,1.8584,7.125,,,
,,,,,,,,,,,,
,18:45,0.0000,,,,1.8603,,1.8603,7.132,,,
,,,,,,,,,,,,
,19:00,,23.58,5.50,40.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,19:15,0.0000,,,,1.8708,,1.8708,7.173,,,
,,,,,,,,,,,,
,19:45,0.0000,,,,1.8908,,1.8908,7.249,,,
,,,,,,,,,,,,
,20:00,,23.58,4.00,30.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,20:15,0.0000,,,,1.9055,,1.9055,7.305,,,
,,,,,,,,,,,,
,20:45,0.0000,,,,1.9197,,1.9197,7.360,,,
,,,,,,,,,,,,
,21:00,,23.58,3.50,30.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,21:15,0.0000,,,,1.9421,,1.9421,7.446,,,
,,,,,,,,,,,,
,21:45,0.0000,,,,1.9697,,1.9697,7.551,,,
,,,,,,,,,,,,
,22:00,,23.58,2.50,320.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,22:15,0.0000,,,,2.2081,,2.2081,8.465,,,
,,,,,,,,,,,,
,22:45,0.0000,,,,2.2001,,2.2001,8.435,,,
,,,,,,,,,,,,
,23:00,,23.58,3.50,10.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,23:15,0.0000,,,,2.2437,,2.2437,8.602,,,
,,,,,,,,,,,,
,23:45,0.0000,,,,2.2603,,2.2603,8.666,,,
,,,,,,,,,,,,
"Tue, 03/Jan",24:00,,23.58,3.00,310.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,00:15,0.0000,,,,2.2983,,2.2983,8.811,,,
,,,,,,,,,,,,
,00:45,0.0000,,,,2.2995,,2.2995,8.816,,,
,,,,,,,,,,,,
,01:00,,23.46,3.00,310.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,01:15,0.0000,,,,2.3102,,2.3102,8.857,,,
,,,,,,,,,,,,
,01:45,0.0000,,,,2.3305,,2.3305,8.935,,,
,,,,,,,,,,,,
,02:00,,23.46,3.50,300.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,02:15,0.0000,,,,2.3453,,2.3453,8.992,,,
,,,,,,,,,,,,
,02:45,0.0000,,,,2.3540,,2.3540,9.025,,,
,,,,,,,,,,,,
,03:00,,23.46,4.50,290.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,03:15,0.0000,,,,2.3625,,2.3625,9.057,,,
,,,,,,,,,,,,
,03:45,0.0000,,,,2.3704,,2.3704,9.088,,,
,,,,,,,,,,,,
,04:00,,23.46,4.50,290.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,04:15,0.0000,,,,2.3808,,2.3808,9.128,,,
,,,,,,,,,,,,
,04:45,0.0000,,,,2.3941,,2.3941,9.179,,,
,,,,,,,,,,,,
,05:00,,23.46,4.50,280.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,05:15,0.0000,,,,2.4033,,2.4033,9.214,,,
,,,,,,,,,,,,
,05:45,0.0000,,,,2.4080,,2.4080,9.232,,,
,,,,,,,,,,,,
,06:00,,23.46,5.00,280.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,06:15,0.0000,,,,2.4138,,2.4138,9.254,,,
,,,,,,,,,,,,
,06:45,0.0000,,,,2.4214,,2.4214,9.283,,,
,,,,,,,,,,,,
,07:00,,23.46,4.50,280.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,07:15,0.0000,,,,2.4349,,2.4349,9.335,,,
,,,,,,,,,,,,
,07:45,0.0000,,,,2.4540,,2.4540,9.408,,,
,,,,,,,,,,,,
,08:00,,23.46,4.00,280.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,08:15,0.0000,,,,2.4593,,2.4593,9.428,,,
,,,,,,,,,,,,
,08:45,0.0000,,,,2.4387,,2.4387,9.350,,,
,,,,,,,,,,,,
,09:00,,23.46,4.00,270.0,,28.342,,,16.000,17.000,2.0
,,,,,,,,,,,,
,09:15,0.0000,,,,2.2591,,2.2591,8.661,,,
,,,,,,,,,,,,
,09:45,0.0000,,,,2.2405,,2.2405,8.590,,,
,,,,,,,,,,,,
,10:00,,23.46,4.00,270.0,,170.308,,,54.000,75.000,7.1
,,,,,,,,,,,,
,10:15,0.0000,,,,2.2143,,2.2143,8.489,,,
,,,,,,,,,,,,
,10:45,0.0000,,,,2.1725,,2.1725,8.329,,,
,,,,,,,,,,,,
,11:00,,23.46,3.50,260.0,,148.965,,,80.000,107.000,10.4
,,,,,,,,,,,,
,11:15,0.0000,,,,2.1167,,2.1167,8.115,,,
,,,,,,,,,,,,
,11:45,0.0000,,,,2.0534,,2.0534,7.872,,,
,,,,,,,,,,,,
,12:00,,23.46,4.00,270.0,,160.843,,,90.000,123.000,11.8
,,,,,,,,,,,,
,12:15,0.0000,,,,2.0090,,2.0090,7.702,,,
,,,,,,,,,,,,
,12:45,0.0000,,,,1.9880,,1.9880,7.622,,,
,,,,,,,,,,,,
,13:00,,23.46,4.00,270.0,,155.093,,,85.000,115.000,11.2
,,,,,,,,,,,,
,13:15,0.0000,,,,1.9881,,1.9881,7.622,,,
,,,,,,,,,,,,
,13:45,0.0000,,,,2.0125,,2.0125,7.716,,,
,,,,,,,,,,,,
,14:00,,23.46,4.00,250.0,,108.964,,,63.000,79.000,8.4
,,,,,,,,,,,,
,14:15,0.0000,,,,2.0391,,2.0391,7.818,,,
,,,,,,,,,,,,
,14:45,0.0000,,,,2.0574,,2.0574,7.888,,,
,,,,,,,,,,,,
,15:00,,23.46,2.50,260.0,,291.702,,,28.000,48.000,3.9
,,,,,,,,,,,,
,15:15,0.0000,,,,2.1073,,2.1073,8.079,,,
,,,,,,,,,,,,
,15:45,0.0000,,,,2.2042,,2.2042,8.451,,,
,,,,,,,,,,,,
,16:00,,23.46,2.50,250.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,16:15,0.0000,,,,2.2689,,2.2689,8.699,,,
,,,,,,,,,,,,
,16:45,0.0000,,,,2.2972,,2.2972,8.807,,,
,,,,,,,,,,,,
,17:00,,23.46,2.50,230.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,17:15,0.0000,,,,2.3205,,2.3205,8.897,,,
,,,,,,,,,,,,
,17:45,0.0000,,,,2.3453,,2.3453,8.991,,,
,,,,,,,,,,,,
,18:00,,23.46,2.50,230.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,18:15,0.0000,,,,2.2086,,2.2086,8.468,,,
,,,,,,,,,,,,
,18:45,0.0000,,,,2.1984,,2.1984,8.428,,,
,,,,,,,,,,,,
,19:00,,23.46,3.50,230.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,19:15,0.0000,,,,2.1848,,2.1848,8.376,,,
,,,,,,,,,,,,
,19:45,0.0000,,,,2.1689,,2.1689,8.315,,,
,,,,,,,,,,,,
,20:00,,23.46,3.50,220.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,20:15,0.0000,,,,2.1727,,2.1727,8.330,,,
,,,,,,,,,,,,
,20:45,0.0000,,,,2.2006,,2.2006,8.437,,,
,,,,,,,,,,,,
,21:00,,23.46,3.50,210.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,21:15,0.0000,,,,2.2220,,2.2220,8.519,,,
,,,,,,,,,,,,
,21:45,0.0000,,,,2.2348,,2.2348,8.568,,,
,,,,,,,,,,,,
,22:00,,23.46,4.00,210.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,22:15,0.0000,,,,2.4604,,2.4604,9.433,,,
,,,,,,,,,,,,
,22:45,0.0000,,,,2.4395,,2.4395,9.353,,,
,,,,,,,,,,,,
,23:00,,23.46,4.50,190.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,23:15,0.0000,,,,2.4602,,2.4602,9.432,,,
,,,,,,,,,,,,
,23:45,0.0000,,,,2.4462,,2.4462,9.378,,,
,,,,,,,,,,,,
"Wed, 04/Jan",24:00,,23.46,5.00,190.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,00:15,0.0000,,,,2.4605,,2.4605,9.433,,,
,,,,,,,,,,,,
,00:45,0.0000,,,,2.4447,,2.4447,9.373,,,
,,,,,,,,,,,,
,01:00,,23.16,7.60,180.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,01:15,0.0000,,,,2.4395,,2.4395,9.353,,,
,,,,,,,,,,,,
,01:45,0.0000,,,,2.4442,,2.4442,9.371,,,
,,,,,,,,,,,,
,02:00,,23.16,7.10,190.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,02:15,0.0000,,,,2.4482,,2.4482,9.386,,,
,,,,,,,,,,,,
,02:45,0.0000,,,,2.4511,,2.4511,9.397,,,
,,,,,,,,,,,,
,03:00,,23.16,6.50,200.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,03:15,0.0000,,,,2.4413,,2.4413,9.360,,,
,,,,,,,,,,,,
,03:45,0.0000,,,,2.4185,,2.4185,9.272,,,
,,,,,,,,,,,,
,04:00,,23.16,6.50,190.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,04:15,0.0000,,,,2.3673,,2.3673,9.076,,,
,,,,,,,,,,,,
,04:45,0.0000,,,,2.2869,,2.2869,8.768,,,
,,,,,,,,,,,,
,05:00,,23.16,4.50,170.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,05:15,0.0000,,,,2.2324,,2.2324,8.559,,,
,,,,,,,,,,,,
,05:45,0.0000,,,,2.2066,,2.2066,8.460,,,
,,,,,,,,,,,,
,06:00,,23.16,8.10,240.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,06:15,0.0000,,,,2.2005,,2.2005,8.436,,,
,,,,,,,,,,,,
,06:45,0.0000,,,,2.2130,,2.2130,8.484,,,
,,,,,,,,,,,,
,07:00,,23.16,4.00,190.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,07:15,0.0000,,,,2.1971,,2.1971,8.423,,,
,,,,,,,,,,,,
,07:45,0.0000,,,,2.1521,,2.1521,8.251,,,
,,,,,,,,,,,,
,08:00,,23.16,4.50,170.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,08:15,0.0000,,,,2.1201,,2.1201,8.128,,,
,,,,,,,,,,,,
,08:45,0.0000,,,,2.0909,,2.0909,8.016,,,
,,,,,,,,,,,,
,09:00,,23.16,4.00,190.0,,0.000,,,4.000,4.000,2.1
,,,,,,,,,,,,
,09:15,0.0000,,,,1.8779,,1.8779,7.200,,,
,,,,,,,,,,,,
,09:45,0.0000,,,,1.8004,,1.8004,6.902,,,
,,,,,,,,,,,,
,10:00,,23.16,4.50,180.0,,32.172,,,38.000,42.000,7.1
,,,,,,,,,,,,
,10:15,0.0000,,,,1.7401,,1.7401,6.671,,,
,,,,,,,,,,,,
,10:45,0.0000,,,,1.6938,,1.6938,6.494,,,
,,,,,,,,,,,,
,11:00,,23.16,7.60,240.0,,43.823,,,57.000,65.000,10.5
,,,,,,,,,,,,
,11:15,0.0000,,,,1.6562,,1.6562,6.350,,,
,,,,,,,,,,,,
,11:45,0.0000,,,,1.6290,,1.6290,6.245,,,
,,,,,,,,,,,,
,12:00,,23.16,7.10,230.0,,43.532,,,71.000,80.000,11.9
,,,,,,,,,,,,
,12:15,0.0000,,,,1.6062,,1.6062,6.158,,,
,,,,,,,,,,,,
,12:45,0.0000,,,,1.5904,,1.5904,6.097,,,
,,,,,,,,,,,,
,13:00,,23.16,3.50,210.0,,40.971,,,47.000,55.000,11.3
,,,,,,,,,,,,
,13:15,0.0000,,,,1.5874,,1.5874,6.086,,,
,,,,,,,,,,,,
,13:45,0.0000,,,,1.5988,,1.5988,6.129,,,
,,,,,,,,,,,,
,14:00,,23.16,4.50,230.0,,26.867,,,23.000,27.000,8.6
,,,,,,,,,,,,
,14:15,0.0000,,,,1.6121,,1.6121,6.180,,,
,,,,,,,,,,,,
,14:45,0.0000,,,,1.6222,,1.6222,6.219,,,
,,,,,,,,,,,,
,15:00,,23.16,4.00,190.0,,56.526,,,23.000,27.000,4.1
,,,,,,,,,,,,
,15:15,0.0000,,,,1.6506,,1.6506,6.328,,,
,,,,,,,,,,,,
,15:45,0.0000,,,,1.7019,,1.7019,6.525,,,
,,,,,,,,,,,,
,16:00,,23.16,5.00,280.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,16:15,0.0000,,,,1.7464,,1.7464,6.696,,,
,,,,,,,,,,,,
,16:45,0.0000,,,,1.7820,,1.7820,6.832,,,
,,,,,,,,,,,,
,17:00,,23.16,7.60,290.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,17:15,0.0000,,,,1.8092,,1.8092,6.936,,,
,,,,,,,,,,,,
,17:45,0.0000,,,,1.8286,,1.8286,7.011,,,
,,,,,,,,,,,,
,18:00,,23.16,3.00,280.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,18:15,0.0000,,,,1.7097,,1.7097,6.555,,,
,,,,,,,,,,,,
,18:45,0.0000,,,,1.7414,,1.7414,6.676,,,
,,,,,,,,,,,,
,19:00,,23.16,5.50,270.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,19:15,0.0000,,,,1.7608,,1.7608,6.750,,,
,,,,,,,,,,,,
,19:45,0.0000,,,,1.7683,,1.7683,6.779,,,
,,,,,,,,,,,,
,20:00,,23.16,6.00,280.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,20:15,0.0000,,,,1.7838,,1.7838,6.839,,,
,,,,,,,,,,,,
,20:45,0.0000,,,,1.8108,,1.8108,6.943,,,
,,,,,,,,,,,,
,21:00,,23.16,4.50,280.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,21:15,0.0000,,,,1.8278,,1.8278,7.008,,,
,,,,,,,,,,,,
,21:45,0.0000,,,,1.8332,,1.8332,7.028,,,
,,,,,,,,,,,,
,22:00,,23.16,6.50,280.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,22:15,0.0000,,,,2.0609,,2.0609,7.901,,,
,,,,,,,,,,,,
,22:45,0.0000,,,,2.0515,,2.0515,7.865,,,
,,,,,,,,,,,,
,23:00,,23.16,7.60,280.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,23:15,0.0000,,,,2.0857,,2.0857,7.996,,,
,,,,,,,,,,,,
,23:45,0.0000,,,,2.0867,,2.0867,8.000,,,
,,,,,,,,,,,,
"Thu, 05/Jan",24:00,,23.16,7.10,270.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,00:15,0.0000,,,,2.1365,,2.1365,8.191,,,
,,,,,,,,,,,,
,00:45,0.0000,,,,2.1769,,2.1769,8.346,,,
,,,,,,,,,,,,
,01:00,,23.26,5.50,260.0,,0.000,,,0.000,0.000,0.0
,,,,,,,,,,,,
,01:15,0.0000,,,,2.1992,,2.1992,8.432,,,
,,,,,,,,,,,,
